Query1.txt
Nutr_Val
30.28

Query2.txt
TEMP.Long_Desc
Fish oil, cod liver

Query3.txt
Nutr.No|Nutrient|Count
12171|Seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)|87.6207936507937
12174|Seeds, watermelon seed kernels, dried|91.1599491525423
12175|Nuts, chestnuts, japanese, dried|59.4663770491803
12177|Nuts, coconut meat, dried (desiccated), creamed|75.1758412698413
12179|Nuts, coconut meat, dried (desiccated), sweetened, shredded|41.0673595505618
12193|Seeds, sisymbrium sp. seeds, whole, dried|105.80735
12195|Nuts, almond butter, plain, without salt added|58.4853
12198|Seeds, sesame butter, tahini, from raw and stone ground kernels|84.3606031746032
12200|Nuts, formulated, wheat-based, all flavors except macadamia, without salt|78.0791129032258
12201|Seeds, sesame seed kernels, dried (decorticated)|51.8457345132743
12204|Nuts, chestnuts, japanese, roasted|34.60445
12206|Nuts, almonds, honey roasted, unblanched|78.254390625
12220|Seeds, flaxseed|55.1387826086956
12516|Seeds, pumpkin and squash seed kernels, roasted, with salt added|46.8116204379562
12529|Seeds, sesame seed kernels, toasted, with salt added (decorticated)|66.2710786516854
12536|Seeds, sunflower seed kernels from shell, dry roasted, with salt added|119.539254901961
12537|Seeds, sunflower seed kernels, dry roasted, with salt added|68.8823921568627
12538|Seeds, sunflower seed kernels, oil roasted, with salt added|55.1275645161291
12539|Seeds, sunflower seed kernels, toasted, with salt added|104.720359375
12540|Seeds, sunflower seed butter, with salt added|54.4932231404959
12563|Nuts, almonds, dry roasted, with salt added|48.8747073170732
12565|Nuts, almonds, oil roasted, with salt added|52.7395982142857
12567|Nuts, almonds, oil roasted, with salt added, smoke flavor|254.64205
12585|Nuts, cashew nuts, dry roasted, with salt added|63.3690777777778
12586|Nuts, cashew nuts, oil roasted, with salt added|45.8287118644068
12588|Nuts, cashew butter, plain, with salt added|57.5946022727273
12632|Nuts, macadamia nuts, dry roasted, with salt added|56.1182210526316
12635|Nuts, mixed nuts, dry roasted, with peanuts, with salt added|60.2242584269663
12637|Nuts, mixed nuts, oil roasted, with peanuts, with salt added|42.2177480916031
12638|Nuts, mixed nuts, oil roasted, without peanuts, with salt added|65.1216629213483
12643|Nuts, pecans, dry roasted, with salt added|56.3301764705882
12644|Nuts, pecans, oil roasted, with salt added|57.5012323232323
12652|Nuts, pistachio nuts, dry roasted, with salt added|58.5171811023622
12663|Seeds, pumpkin and squash seeds, whole, roasted, with salt added|100.072046153846
12665|Nuts, almonds, oil roasted, lightly salted|54.1270095238095
12695|Nuts, almond butter, plain, with salt added|53.0178214285714
12698|Seeds, sesame butter, tahini, type of kernels unspecified|89.9211379310344
12737|Nuts, mixed nuts, oil roasted, with peanuts, lightly salted|41.362786259542
12738|Nuts, mixed nuts, oil roasted, without peanuts, lightly salted|62.3225454545455
13019|Beef, retail cuts, separable fat, raw|43.2569361702128
13020|Beef, retail cuts, separable fat, cooked|43.2847083333333
13095|Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, choice, raw|34.5138615384615
13147|Beef, rib, shortribs, separable lean and fat, choice, raw|37.1161891891892
13148|Beef, rib, shortribs, separable lean and fat, choice, cooked, braised|35.686252631579
13318|Beef, variety meats and by-products, brain, raw|59.3652380952381
13319|Beef, variety meats and by-products, brain, cooked, pan-fried|55.8933783783784
13320|Beef, variety meats and by-products, brain, cooked, simmered|60.5929222222222
13323|Beef, variety meats and by-products, kidneys, raw|52.3609310344827
13324|Beef, variety meats and by-products, kidneys, cooked, simmered|36.1361666666667
13325|Beef, variety meats and by-products, liver, raw|268.738646017699
13326|Beef, variety meats and by-products, liver, cooked, braised|483.719946902655
13327|Beef, variety meats and by-products, liver, cooked, pan-fried|399.806131578947
13330|Beef, variety meats and by-products, mechanically separated beef, raw|40.6354054054054
13332|Beef, variety meats and by-products, pancreas, cooked, braised|36.8746081081081
13335|Beef, variety meats and by-products, suet, raw|53.004989010989
13337|Beef, variety meats and by-products, thymus, raw|33.7782
13338|Beef, variety meats and by-products, thymus, cooked, braised|41.970027027027
13344|Beef, cured, breakfast strips, raw or unheated|49.5835540540541
13345|Beef, cured, breakfast strips, cooked|63.0130760869565
13346|Beef, cured, corned beef, brisket, raw|39.7790945945946
13350|Beef, cured, dried|44.1657653061224
13353|Beef, cured, luncheon meat, jellied|36.2212837837838
13357|Beef, cured, sausage, cooked, smoked|44.8302972972973
13358|Beef, cured, smoked, chopped beef|37.3667432432432
13371|Beef, brisket, point half, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised|34.8994
13386|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0" fat, choice, cooked, roasted|43.0936923076923
13387|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0" fat, select, cooked, roasted|39.9720769230769
13389|Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0" fat, choice, cooked, roasted|34.1103731343284
13390|Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0" fat, select, cooked, roasted|32.4034615384615
13392|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, choice, cooked, broiled|39.1755538461539
13393|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, select, cooked, broiled|36.9756615384616
13395|Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0" fat, choice, cooked, broiled|33.3576153846154
13808|Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised|34.579125
13820|Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, braised|32.9371875
13824|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, raw|37.6418307692308
13825|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled|42.0664
13826|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|43.1939230769231
13827|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, choice, raw|38.845276923077
13828|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled|43.2619538461539
13829|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|32.0994666666667
13830|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, raw|36.3295076923077
13831|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled|40.3996153846154
13832|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|41.6076
13833|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, raw|41.5572769230769
13834|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|44.5543230769231
13835|Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted|45.833
13838|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, all grades, raw|37.0124769230769
13839|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled|40.5413076923077
13841|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, raw|38.2638923076923
13842|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled|42.8370307692308
13843|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|43.4718461538462
13844|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, select, raw|35.3960307692308
13845|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled|39.3953076923077
13846|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|40.1053846153846
13847|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, prime, raw|40.9754153846154
13848|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|45.6478923076923
13849|Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted|44.8848153846154
13852|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|41.1797846153846
13855|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|42.5527076923077
13858|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|39.7906615384616
13859|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, raw|39.1408923076923
13860|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|42.4145846153846
13861|Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted|46.9785692307692
13916|Beef, short loin, top loin, separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|33.351725
13919|Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted|33.9173875
13922|Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|35.9237875
13925|Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted|33.3688875
13927|Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled|33.5312625
14015|Alcoholic beverage, pina colada, canned|33.753914893617
14024|Beverages, Whiskey sour mix, powder|57.4582040816327
14033|Beverages, ABBOTT, EAS whey protein powder|75.6666142857143
14035|Beverages, ABBOTT, EAS soy protein powder|61.0767361111111
14041|Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink|32.45584
14047|Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan|165.252547945206
14055|Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,|171.30404109589
14056|Beverages, Acai berry drink, fortified|219.768083333333
14058|Beverages, Whey protein powder isolate|147.887888888889
14063|Beverages, chocolate powder, no sugar added|95.1095428571429
14066|Beverages, Protein powder whey based|69.8005774647887
14067|Beverages, Protein powder soy based|74.894375
14068|Beverages, KELLOGG'S SPECIAL K20 protein powder|45.8973285714286
14080|Beverages, rich chocolate, powder|159.756739726027
14086|Beverages, V8 SPLASH Smoothies, Peach Mango|87.9589523809524
14087|Beverages, V8 SPLASH Smoothies, Strawberry Banana|39.3394285714286
14097|Alcoholic Beverage, wine, table, red, Cabernet Sauvignon|58.8911111111111
14098|Alcoholic Beverage, wine, table, red, Cabernet Franc|59.1088888888889
14099|Alcoholic Beverage, wine, table, red, Pinot Noir|58.1077777777778
14100|Alcoholic Beverage, wine, table, red, Syrah|59.0
14101|Alcoholic Beverage, wine, table, red, Barbera|59.9977777777778
14102|Alcoholic Beverage, wine, table, red, Zinfandel|61.89
14103|Alcoholic Beverage, wine, table, red, Petite Sirah|60.1088888888889
14105|Alcoholic Beverage, wine, table, red, Claret|58.9944444444444
14107|Alcoholic Beverage, wine, table, red, Lemberger|57.4444444444444
14108|Alcoholic Beverage, wine, table, red, Sangiovese|60.5577777777778
14109|Alcoholic Beverage, wine, table, red, Carignane|53.8844444444444
14113|Alcoholic beverage, wine, table, white, Pinot Gris (Grigio)|58.7744444444444
14116|Alcoholic beverage, wine, table, white, Chenin Blanc|57.1088888888889
14117|Alcoholic beverage, wine, table, white, Fume Blanc|58.3322222222222
14119|Beverages, Mixed vegetable and fruit juice drink, with added nutrients|53.0457397260274
14120|Alcoholic beverage, wine, table, white, Muller Thurgau|54.9977777777778
14124|Alcoholic beverage, wine, table, white, Gewurztraminer|57.5522222222222
14125|Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer|73.2177777777778
14126|Alcoholic beverage, wine, table, white, Semillon|58.4488888888889
14132|Alcoholic beverage, wine, table, white, Riesling|57.4488888888889
14134|Alcoholic beverage, wine, table, white, Sauvignon Blanc|57.8844444444444
14135|Alcoholic beverage, wine, table, white, late harvest|75.4433333333333
14138|Alcoholic beverage, wine, table, white, Pinot Blanc|57.8877777777778
14140|Alcoholic beverage, wine, table, white, Muscat|58.2222222222222
14152|Alcoholic Beverage, wine, table, red, Burgundy|60.6688888888889
14158|Alcoholic Beverage, wine, table, red, Gamay|55.9944444444444
14159|Alcoholic Beverage, wine, table, red, Mouvedre|61.89
14163|Beverages, chocolate drink, milk and soy based, ready to drink, fortified|32.67984
14168|Beverages, Carob-flavor beverage mix, powder|52.1504090909091
14181|Beverages, chocolate syrup|32.6261830985915
14187|Beverages, Clam and tomato juice, canned|49.4490602409639
14192|Beverages, Cocoa mix, powder|58.6806
14195|Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows|185.278235294118
14196|Beverages, Cocoa mix, no sugar added, powder|116.360366197183
14197|Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix|178.391666666667
14203|Beverages, coffee, instant, regular, half the caffeine|110.989486111111
14204|Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener|82.338647887324
14214|Beverages, coffee, instant, regular, powder|106.389644444444
14218|Beverages, coffee, instant, decaffeinated, powder|71.8425666666666
14222|Beverages, coffee, instant, with chicory|131.823238095238
14224|Beverages, coffee, instant, mocha, sweetened|72.9480833333334
14231|Beverages, KRAFT, coffee, instant, French Vanilla Cafe|211.923888888889
14236|Beverages, coffee substitute, cereal grain beverage, powder|71.0492409638554
14246|Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C|51.1615857142857
14270|Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer|43.2029420289855
14287|Beverages, Lemonade, powder|34.623125
14296|Beverages, lemonade-flavor drink, powder|34.4466625
14309|Beverages, OVALTINE, Classic Malt powder|163.986788732394
14310|Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk|37.1228591549296
14311|Beverages, Malted drink mix, natural, powder, dairy based.|63.8498181818182
14315|Beverages, OVALTINE, chocolate malt powder|161.678916666667
14316|Beverages, Malted drink mix, chocolate, with added nutrients, powder, prepared with whole milk|46.1472957746479
14317|Beverages, malted drink mix, chocolate, powder|54.7964342105263
14350|Strawberry-flavor beverage mix, powder|31.9151971830986
